交易证券,交收日期,摘要,发生金额,成交数量,成交价格,资金余额,货币代码,委托日期,结算汇率,融资账户
云化CWB1  580012,2007-08-17,证券买入,-242531.89,13400,18.078,0.0,人民币,20070817,-,
中集ZYP1  038006,2007-08-17,证券卖出,357590.38,90000,3.978,0.0,人民币,20070817,-,
云化CWB1  580012,2007-08-17,证券买入,-177590.96,9800,18.1,0.0,人民币,20070817,-,
中集ZYP1  038006,2007-08-17,证券买入,-180797.1,45100,4.004,0.0,人民币,20070817,-,
云化CWB1  580012,2007-08-17,证券买入,-183830.53,10200,18.001,0.0,人民币,20070817,-,
云化CWB1  580012,2007-08-17,证券卖出,92389.0,5000,18.5,0.0,人民币,20070817,-,
云化CWB1  580012,2007-08-17,证券买入,-92573.96,5100,18.13,0.0,人民币,20070817,-,
云化CWB1  580012,2007-08-17,证券卖出,64787.66,3500,18.533,0.0,人民币,20070817,-,
亚泰集团  600881,2007-08-17,证券买入,-63051.35,2400,26.16,0.0,人民币,20070817,-,
中集ZYP1  038006,2007-08-17,证券买入,-169020.99,45200,3.735,0.0,人民币,20070817,-,
云化CWB1  580012,2007-08-17,证券卖出,361405.81,20000,18.092,0.0,人民币,20070817,-,
云化CWB1  580012,2007-08-17,证券卖出,223693.75,12500,17.917,0.0,人民币,20070817,-,
中集ZYP1  038006,2007-08-17,证券买入,-218061.36,55000,3.96,0.0,人民币,20070817,-,
-  -,2007-08-17,资金冻结,343.86,0,0.0,0.0,人民币,0,-,
-  -,2007-08-17,资金冻结,226.37,0,0.0,0.0,人民币,0,-,
-  -,2007-08-17,资金冻结,46.79,0,0.0,0.0,人民币,0,-,
亚泰集团  600881,2007-08-20,证券买入,-65918.1,2400,27.35,161836.39,人民币,20070820,-,
亚泰集团  600881,2007-08-20,证券买入,-67219.54,2400,27.89,94616.85,人民币,20070820,-,
云化CWB1  580012,2007-08-20,证券卖出,113670.43,6000,18.968,208287.28,人民币,20070820,-,
深发SFC1  031003,2007-08-20,证券买入,-207104.23,10200,20.28,1183.05,人民币,20070820,-,
云化CWB1  580012,2007-08-20,证券卖出,115109.7,6000,19.208,116292.75,人民币,20070820,-,
深发SFC1  031003,2007-08-20,证券买入,-114587.64,5700,20.079,1705.11,人民币,20070820,-,
深发SFC1  031003,2007-08-20,证券卖出,100579.16,5000,20.14,101380.62,人民币,20070820,-,
深发SFC1  031003,2007-08-20,证券买入,-116139.2,5800,20.0,801.46,人民币,20070820,-,
深发SFC1  031003,2007-08-20,证券买入,-100092.07,5000,19.994,1288.55,人民币,20070820,-,
亚泰集团  600881,2007-08-20,证券卖出,68779.49,2400,28.78,70068.04,人民币,20070820,-,
亚泰集团  600881,2007-08-20,证券买入,-68810.18,2400,28.55,1257.86,人民币,20070820,-,
深发SFC1  031003,2007-08-20,证券卖出,99330.66,5000,19.89,100588.52,人民币,20070820,-,
云化CWB1  580012,2007-08-20,证券卖出,112592.73,6000,18.788,227754.49,人民币,20070820,-,
云化CWB1  580012,2007-08-20,证券卖出,115235.55,6000,19.229,116940.66,人民币,20070820,-,
亚泰集团  600881,2007-08-20,证券买入,-98232.23,3400,28.77,2356.29,人民币,20070820,-,
-  -,2007-08-20,银行转证券,100.0,0,0.0,100.0,人民币,20070820,-,
云化CWB1  580012,2007-08-20,证券卖出,115061.76,6000,19.2,115161.76,人民币,20070820,-,
-  -,2007-08-21,银行转证券,2379.42,0,0.0,4735.71,人民币,20070821,-,
深发SFC1  031003,2007-08-21,证券买入,-3982.6,200,19.888,753.11,人民币,20070821,-,
亚泰集团  600881,2007-08-21,证券买入,-54409.36,1800,30.1,46023.99,人民币,20070821,-,
深发SFC1  031003,2007-08-21,证券卖出,99680.24,5000,19.96,100433.35,人民币,20070821,-,
北方天鸟  600435,2007-08-21,证券买入,-45300.25,2800,16.11,723.74,人民币,20070821,-,
深发SFC1  031003,2007-08-21,证券卖出,37914.55,1900,19.979,38638.29,人民币,20070821,-,
北方天鸟  600435,2007-08-21,证券买入,-37649.76,2300,16.3,988.53,人民币,20070821,-,
津滨发展  000897,2007-08-22,证券卖出,147908.18,7100,20.92,148896.71,人民币,20070822,-,
深发SFC1  031003,2007-08-22,证券买入,-148015.88,7400,19.978,880.83,人民币,20070822,-,
深发SFC1  031003,2007-08-22,证券卖出,148713.33,7400,20.121,149594.16,人民币,20070822,-,
北方天鸟  600435,2007-08-22,证券买入,-141554.61,8600,16.39,8039.55,人民币,20070822,-,
北方天鸟  600435,2007-08-22,证券买入,-6946.05,400,17.29,1093.5,人民币,20070822,-,
深发SFC1  031003,2007-08-23,证券卖出,197486.73,10000,19.772,198580.23,人民币,20070823,-,
津滨发展  000897,2007-08-23,证券买入,-197626.56,10000,19.68,953.67,人民币,20070823,-,
亚泰集团  600881,2007-08-24,证券卖出,101927.09,3000,34.12,102880.76,人民币,20070824,-,
津滨发展  000897,2007-08-24,证券买入,-102030.73,5200,19.539,850.03,人民币,20070824,-,
亚泰集团  600881,2007-08-24,证券卖出,81469.97,2400,34.09,82320.0,人民币,20070824,-,
津滨发展  000897,2007-08-24,证券买入,-81026.89,4100,19.68,1293.11,人民币,20070824,-,
五粮YGP1  038004,2007-08-27,证券买入,-212841.7,41700,5.098,1844.96,人民币,20070827,-,
津滨发展  000897,2007-08-27,证券卖出,355872.52,19299,18.518,358502.78,人民币,20070827,-,
亚泰集团  600881,2007-08-27,证券买入,-130615.18,3900,33.35,2630.26,人民币,20070827,-,
亚泰集团  600881,2007-08-27,证券买入,-80306.27,2400,33.32,133245.44,人民币,20070827,-,
亚泰集团  600881,2007-08-27,证券卖出,213393.55,7001,30.61,214686.66,人民币,20070827,-,
五粮YGP1  038004,2007-08-27,证券卖出,211706.75,41700,5.083,213551.71,人民币,20070827,-,
南航JTP1  580989,2007-08-28,证券买入,-111133.2,50000,2.22,247369.58,人民币,20070828,-,
南航JTP1  580989,2007-08-28,证券买入,-110832.84,50000,2.214,136536.74,人民币,20070828,-,
亚泰集团  600881,2007-08-28,证券买入,-134546.92,4200,31.9,1989.82,人民币,20070828,-,
南航JTP1  580989,2007-08-28,证券卖出,217838.28,100000,2.181,219828.1,人民币,20070828,-,
亚泰集团  600881,2007-08-28,证券买入,-66261.23,2100,31.42,153566.87,人民币,20070828,-,
南航JTP1  580989,2007-08-28,证券买入,-152222.45,70000,2.172,1344.42,人民币,20070828,-,
南航JTP1  580989,2007-08-28,证券买入,-151480.16,71300,2.122,43.83,人民币,20070828,-,
南航JTP1  580989,2007-08-28,证券卖出,155674.77,71300,2.186,155718.6,人民币,20070828,-,
津滨发展  000897,2007-08-28,证券买入,-154116.59,8800,17.44,1602.01,人民币,20070828,-,
南航JTP1  580989,2007-08-28,证券卖出,150179.57,70000,2.148,151523.99,人民币,20070828,-,
津滨发展  000897,2007-08-30,证券卖出,148445.89,8800,16.94,150047.9,人民币,20070830,-,
新华光  600184,2007-08-30,证券买入,-150005.15,7800,19.15,42.75,人民币,20070830,-,
亚泰集团  600881,2007-09-04,证券卖出,369624.37,12600,29.46,369667.12,人民币,20070904,-,
南航JTP1  580989,2007-09-04,证券买入,-205846.72,100000,2.056,163820.4,人民币,20070904,-,
南航JTP1  580989,2007-09-04,证券买入,-162755.07,80000,2.032,1065.33,人民币,20070904,-,
南航JTP1  580989,2007-09-04,证券卖出,365860.44,180000,2.035,366925.77,人民币,20070904,-,
亚泰集团  600881,2007-09-04,证券买入,-364733.83,12400,29.29,2191.94,人民币,20070904,-,
新华光  600184,2007-09-04,证券买入,-1899.66,100,18.88,292.28,人民币,20070904,-,
新华光  600184,2007-09-05,证券卖出,103507.99,5400,19.25,103800.27,人民币,20070905,-,
津滨发展  000897,2007-09-05,证券卖出,12.5,1,17.55,103812.77,人民币,20070905,-,
亚泰集团  600881,2007-09-05,证券卖出,245161.55,8400,29.31,348974.32,人民币,20070905,-,
南航JTP1  580989,2007-09-05,证券买入,-101621.8,50000,2.03,247352.52,人民币,20070905,-,
云化CWB1  580012,2007-09-05,证券卖出,109768.12,5000,21.98,249417.85,人民币,20070905,-,
云化CWB1  580012,2007-09-05,证券买入,-107702.79,5000,21.515,139649.73,人民币,20070905,-,
伊利CWB1  580009,2007-09-05,证券买入,-124628.88,4700,26.485,2049.23,人民币,20070905,-,
南航JTP1  580989,2007-09-05,证券卖出,101927.54,50000,2.041,126678.11,人民币,20070905,-,
中化CWB1  580011,2007-09-05,证券买入,-224667.28,15000,14.96,24750.57,人民币,20070905,-,
亚泰集团  600881,2007-09-07,证券买入,-111028.35,4000,27.64,199921.48,人民币,20070907,-,
新华光  600184,2007-09-07,证券买入,-46145.49,2500,18.38,310949.83,人民币,20070907,-,
伊利CWB1  580009,2007-09-07,证券卖出,356112.55,13700,26.025,357095.32,人民币,20070907,-,
伊利CWB1  580009,2007-09-07,证券买入,-120739.01,4500,26.799,982.77,人民币,20070907,-,
中化CWB1  580011,2007-09-07,证券卖出,240161.46,15000,16.03,242210.69,人民币,20070907,-,
伊利CWB1  580009,2007-09-07,证券买入,-120488.91,4500,26.743,121721.78,人民币,20070907,-,
中化CWB1  580011,2007-09-10,证券卖出,190331.33,12000,15.88,202444.81,人民币,20070910,-,
特发信息  000070,2007-09-10,证券买入,-201213.42,15000,13.358,1231.39,人民币,20070910,-,
中化CWB1  580011,2007-09-10,证券买入,-187808.0,12000,15.632,12113.48,人民币,20070910,-,
新华光  600184,2007-09-17,证券买入,-44478.52,2500,17.716,66884.35,人民币,20070917,-,
亚泰集团  600881,2007-09-17,证券卖出,110131.48,4000,27.65,111362.87,人民币,20070917,-,
新华光  600184,2007-09-18,证券买入,-66123.24,3700,17.795,761.11,人民币,20070918,-,
新华光  600184,2007-09-18,证券卖出,67495.61,3700,18.32,68256.72,人民币,20070918,-,
新华光  600184,2007-09-18,证券卖出,69938.21,3800,18.483,71848.15,人民币,20070918,-,
路桥建设  600263,2007-09-18,证券买入,-69735.15,3500,19.84,2113.0,人民币,20070918,-,
路桥建设  600263,2007-09-18,证券买入,-66346.78,3300,20.02,1909.94,人民币,20070918,-,
-  -,2007-09-21,利息归本,14.67,0,0.0,2127.67,人民币,20070921,-,
-  -,2007-09-21,利息税代扣,-0.73,0,0.0,2126.94,人民币,20070921,-,
路桥建设  600263,2007-09-24,证券买入,-28591.07,1500,18.98,17609.99,人民币,20070924,-,
特发信息  000070,2007-09-24,证券卖出,87829.56,7500,11.76,89956.5,人民币,20070924,-,
赣能股份  000899,2007-09-24,证券买入,-89248.28,7500,11.85,708.22,人民币,20070924,-,
新华光  600184,2007-09-24,证券卖出,45492.84,2483,18.4,46201.06,人民币,20070924,-,
路桥建设  600263,2007-09-24,证券买入,-17218.01,900,19.05,391.98,人民币,20070924,-,
南航JTP1  580989,2007-09-25,证券买入,-16121.32,9700,1.66,6980.23,人民币,20070925,-,
南航JTP1  580989,2007-09-25,证券买入,-6814.17,4100,1.66,166.06,人民币,20070925,-,
特发信息  000070,2007-09-25,证券卖出,89087.32,7499,11.93,89253.38,人民币,20070925,-,
南航JTP1  580989,2007-09-25,证券买入,-23037.67,13762,1.672,66215.71,人民币,20070925,-,
南航JTP1  580989,2007-09-25,证券买入,-66028.14,39000,1.691,187.57,人民币,20070925,-,
南航JTP1  580989,2007-09-25,证券卖出,113152.57,66562,1.702,113340.14,人民币,20070925,-,
赣能股份  000899,2007-09-25,证券买入,-94818.59,8500,11.108,18521.55,人民币,20070925,-,
亚泰集团  600881,2007-09-25,证券买入,-16335.32,600,27.11,2186.23,人民币,20070925,-,
赣能股份  000899,2007-09-25,证券买入,-1097.27,100,10.89,1088.96,人民币,20070925,-,
新华光  600184,2007-09-25,证券卖出,22709.57,1217,18.74,23101.55,人民币,20070925,-,
抚顺特钢  600399,2007-09-26,证券卖出,7.94,1,13.98,1096.9,人民币,20070926,-,
特发信息  000070,2007-09-28,证券卖出,6.19,1,11.22,1103.09,人民币,20070928,-,
赣能股份  000899,2007-10-10,证券卖出,78240.01,8100,9.7,79343.1,人民币,20071010,-,
*ST源发  600757,2007-10-10,证券买入,-77375.57,12000,6.42,1967.53,人民币,20071010,-,
*ST源发  600757,2007-10-10,证券买入,-1904.68,300,6.31,62.85,人民币,20071010,-,
*ST源发  600757,2007-10-11,证券卖出,79969.36,12300,6.53,80032.21,人民币,20071011,-,
亚泰集团  600881,2007-10-11,证券买入,-78898.88,2900,27.092,1133.33,人民币,20071011,-,
赣能股份  000899,2007-10-12,证券买入,-884.63,100,8.77,248.7,人民币,20071012,-,
恒生电子  600570,2007-10-15,证券买入,-71912.97,2200,32.55,2613.03,人民币,20071015,-,
亚泰集团  600881,2007-10-15,证券卖出,74154.93,2499,29.8,74526.0,人民币,20071015,-,
亚泰集团  600881,2007-10-15,证券卖出,147622.34,5000,29.65,147871.04,人民币,20071015,-,
路桥建设  600263,2007-10-15,证券买入,-147499.97,9100,16.14,371.07,人民币,20071015,-,
马钢CWB1  580010,2007-10-16,证券买入,-56613.86,7000,8.078,123.98,人民币,20071016,-,
恒生电子  600570,2007-10-16,证券卖出,56184.31,1700,33.19,56737.84,人民币,20071016,-,
马钢CWB1  580010,2007-10-16,证券买入,-3223.4,400,8.046,553.53,人民币,20071016,-,
马钢CWB1  580010,2007-10-16,证券买入,-15265.8,1900,8.025,3776.93,人民币,20071016,-,
恒生电子  600570,2007-10-16,证券卖出,16429.7,500,33.0,19042.73,人民币,20071016,-,
路桥建设  600263,2007-10-17,证券买入,-28413.74,1700,16.643,1197.15,人民币,20071017,-,
路桥建设  600263,2007-10-17,证券买入,-46681.58,2850,16.31,29610.89,人民币,20071017,-,
马钢CWB1  580010,2007-10-17,证券卖出,76168.49,9300,8.2,76292.47,人民币,20071017,-,
-  -,2007-12-21,利息归本,2.41,0,0.0,1199.56,人民币,20071221,-,
-  -,2007-12-21,利息税代扣,-0.12,0,0.0,1199.44,人民币,20071221,-,
路桥建设  600263,2008-01-02,证券卖出,147892.33,7850,18.92,149091.77,人民币,20080102,-,
赣能股份  000899,2008-01-03,证券买入,-91438.44,8100,11.241,57653.33,人民币,20080103,-,
澄星股份  600078,2008-01-03,证券买入,-57073.54,4700,12.092,579.79,人民币,20080103,-,
澄星股份  600078,2008-01-11,证券卖出,59106.99,4700,12.63,59686.78,人民币,20080111,-,
华胜天成  600410,2008-01-11,证券买入,-56745.22,1900,29.74,2941.56,人民币,20080111,-,
路桥建设  600263,2008-01-15,证券买入,-1930.76,100,19.19,1010.8,人民币,20080115,-,
华胜天成  600410,2008-01-16,证券卖出,54186.55,1900,28.641,55197.35,人民币,20080116,-,
澄星股份  600078,2008-01-16,证券买入,-54368.67,4300,12.59,828.68,人民币,20080116,-,
深发SFC2  031004,2008-01-24,证券买入,-176302.31,7900,22.29,1143.6,人民币,20080124,-,
澄星股份  600078,2008-01-24,证券卖出,54290.7,4300,12.68,55119.38,人民币,20080124,-,
路桥建设  600263,2008-01-24,证券卖出,122326.53,7500,16.38,177445.91,人民币,20080124,-,
深发SFC2  031004,2008-01-25,证券卖出,173196.91,7900,21.95,174340.51,人民币,20080125,-,
深高CWB1  580014,2008-01-28,证券卖出,45459.38,7000,6.502,51523.2,人民币,20080128,-,
深高CWB1  580014,2008-01-28,证券卖出,46536.09,7000,6.656,98059.29,人民币,20080128,-,
深高CWB1  580014,2008-01-28,证券卖出,87774.54,13000,6.76,185833.83,人民币,20080128,-,
路桥建设  600263,2008-01-28,证券买入,-96771.31,6600,14.6,89062.52,人民币,20080128,-,
钢钒GFC1  031002,2008-01-28,证券买入,-88434.39,11100,7.958,628.13,人民币,20080128,-,
钢钒GFC1  031002,2008-01-28,证券卖出,85854.65,11100,7.744,86482.78,人民币,20080128,-,
深高CWB1  580014,2008-01-28,证券买入,-168276.69,27000,6.225,6063.82,人民币,20080128,-,
马钢CWB1  580010,2008-01-29,证券卖出,47632.77,10000,4.769,88991.5,人民币,20080129,-,
马钢CWB1  580010,2008-01-29,证券卖出,41153.16,8600,4.791,41358.73,人民币,20080129,-,
赣能股份  000899,2008-01-29,证券买入,-88778.31,9900,8.93,213.19,人民币,20080129,-,
马钢CWB1  580010,2008-01-29,证券买入,-86277.21,18600,4.633,205.57,人民币,20080129,-,
赣能股份  000899,2008-01-30,证券卖出,56207.96,6100,9.253,56421.15,人民币,20080130,-,
名流置业  000667,2008-01-30,证券买入,-73902.09,5100,14.43,901.53,人民币,20080130,-,
赣能股份  000899,2008-01-30,证券卖出,18382.47,2000,9.23,74803.62,人民币,20080130,-,
赣能股份  000899,2008-02-04,证券卖出,29425.88,3000,9.85,30327.41,人民币,20080204,-,
名流置业  000667,2008-02-04,证券买入,-74310.8,5000,14.8,19100.08,人民币,20080204,-,
名流置业  000667,2008-02-04,证券买入,-17834.59,1200,14.8,1265.49,人民币,20080204,-,
路桥建设  600263,2008-02-04,证券卖出,63083.47,4200,15.084,93410.88,人民币,20080204,-,
名流置业  000667,2008-02-05,证券卖出,80274.42,5300,15.21,81539.91,人民币,20080205,-,
赣能股份  000899,2008-02-05,证券买入,-80339.0,7700,10.39,1200.91,人民币,20080205,-,
赣能股份  000899,2008-02-15,证券卖出,49797.96,4700,10.64,50998.87,人民币,20080215,-,
名流置业  000667,2008-02-15,证券买入,-50072.43,3300,15.11,926.44,人民币,20080215,-,
名流置业  000667,2008-02-19,证券卖出,51033.75,3300,15.53,51960.19,人民币,20080219,-,
名流置业  000667,2008-02-19,证券卖出,47817.31,3100,15.49,99777.5,人民币,20080219,-,
路桥建设  600263,2008-02-20,证券买入,-98518.03,6000,16.35,1259.47,人民币,20080220,-,
赣能股份  000899,2008-02-25,证券卖出,9609.47,1000,9.65,398610.47,人民币,20080225,-,
赣能股份  000899,2008-02-25,证券卖出,113013.34,11700,9.7,389001.0,人民币,20080225,-,
名流置业  000667,2008-02-25,证券卖出,41757.88,2900,14.46,43017.35,人民币,20080225,-,
路桥建设  600263,2008-02-25,证券卖出,232970.31,16000,14.623,275987.66,人民币,20080225,-,
上汽CWB1  580016,2008-02-26,证券买入,-443030.3,50000,8.85,3915.7,人民币,20080226,-,
亚泰集团  600881,2008-02-26,证券卖出,11.91,1,17.96,449869.23,人民币,20080226,-,
上汽CWB1  580016,2008-02-26,证券买入,-265142.69,30000,8.827,184726.54,人民币,20080226,-,
上汽CWB1  580016,2008-02-26,证券卖出,262219.46,30000,8.751,446946.0,人民币,20080226,-,
上汽CWB1  580016,2008-02-26,证券卖出,272384.75,30000,9.09,276300.45,人民币,20080226,-,
赣能股份  000899,2008-02-26,证券卖出,51246.85,5300,9.71,449857.32,人民币,20080226,-,
云化CWB1  580012,2008-02-27,证券买入,-446836.56,11200,39.848,2619.8,人民币,20080227,-,
上汽CWB1  580016,2008-02-27,证券卖出,452460.0,50000,9.06,455466.99,人民币,20080227,-,
云化CWB1  580012,2008-02-27,证券买入,-7939.52,200,39.65,447527.47,人民币,20080227,-,
云化CWB1  580012,2008-02-27,证券买入,-438810.39,11000,39.844,8717.08,人民币,20080227,-,
云化CWB1  580012,2008-02-27,证券卖出,440739.28,11200,39.399,449456.36,人民币,20080227,-,
上汽CWB1  580016,2008-02-27,证券买入,-273293.46,30000,9.099,3006.99,人民币,20080227,-,
云化CWB1  580012,2008-03-03,证券卖出,210731.82,5000,42.197,212685.37,人民币,20080303,-,
云化CWB1  580012,2008-03-03,证券卖出,444889.49,11200,39.77,447509.29,人民币,20080303,-,
云化CWB1  580012,2008-03-03,证券买入,-445555.74,11000,40.457,1953.55,人民币,20080303,-,
名流置业  000667,2008-03-03,证券买入,-211416.25,14600,14.42,1269.12,人民币,20080303,-,
云化CWB1  580012,2008-03-04,证券卖出,244294.1,6000,40.765,245563.22,人民币,20080304,-,
云化CWB1  580012,2008-03-05,证券买入,-245454.19,6000,40.86,109.03,人民币,20080305,-,
云化CWB1  580012,2008-03-05,证券卖出,240071.97,6000,40.06,240181.0,人民币,20080305,-,
广东甘化  000576,2008-03-05,证券买入,-96302.78,10000,9.59,143878.22,人民币,20080305,-,
石化CWB1  580019,2008-03-05,证券买入,-142537.84,59000,2.413,1340.38,人民币,20080305,-,
石化CWB1  580019,2008-03-06,证券卖出,142903.31,59000,2.425,144243.69,人民币,20080306,-,
云化CWB1  580012,2008-03-06,证券卖出,143222.93,3500,40.97,144113.69,人民币,20080306,-,
云化CWB1  580012,2008-03-06,证券买入,-143352.93,3500,40.909,890.76,人民币,20080306,-,
恒生电子  600570,2008-03-06,证券买入,-143705.52,4500,31.8,408.17,人民币,20080306,-,
石化CWB1  580019,2008-03-20,证券卖出,165142.09,69500,2.379,165224.11,人民币,20080320,-,
石化CWB1  580019,2008-03-20,证券买入,-162477.24,69500,2.335,82.02,人民币,20080320,-,
名流置业  000667,2008-03-20,证券卖出,162151.09,14500,11.23,162559.26,人民币,20080320,-,
恒生电子  600570,2008-03-20,证券买入,-162568.82,5900,27.438,2655.29,人民币,20080320,-,
武钢CWB1  580013,2008-03-21,证券卖出,81376.23,11100,7.34,81787.4,人民币,20080321,-,
石化CWB1  580019,2008-03-21,证券买入,-81612.82,35000,2.329,174.58,人民币,20080321,-,
石化CWB1  580019,2008-03-21,证券卖出,80578.19,35000,2.305,80752.77,人民币,20080321,-,
广东甘化  000576,2008-03-21,证券买入,-80713.57,10200,7.88,39.2,人民币,20080321,-,
武钢CWB1  580013,2008-03-21,证券买入,-79738.07,11100,7.175,411.17,人民币,20080321,-,
广东甘化  000576,2008-03-21,证券卖出,77465.49,9999,7.78,80149.24,人民币,20080321,-,
-  -,2008-03-21,利息归本,29.96,0,0.0,2685.25,人民币,20080321,-,
-  -,2008-03-21,利息税代扣,-1.5,0,0.0,2683.75,人民币,20080321,-,
中兴ZXC1  031006,2008-03-24,证券卖出,77846.67,6200,12.571,79198.37,人民币,20080324,-,
广东甘化  000576,2008-03-24,证券卖出,80546.27,10200,7.93,80585.47,人民币,20080324,-,
中兴ZXC1  031006,2008-03-24,证券买入,-79233.77,6200,12.764,1351.7,人民币,20080324,-,
深高CWB1  580014,2008-03-25,证券买入,-78965.95,14300,5.515,232.42,人民币,20080325,-,
武钢CWB1  580013,2008-03-25,证券买入,-9637.95,1400,6.876,585.72,人民币,20080325,-,
